(DE-588)107763141 Verknüpfter GND-Satz existiert nicht: 7001  L $$aRoosch, Heinz$$1(DE-588)107763141$$eAutor$$eAdressat$$4aut$$4rcp / 000277967 / 1
(DE-588)107807734 Verknüpfter GND-Satz existiert nicht: 1001  L $$aScanzoni, Erika <<von>>$$1(DE-588)107807734$$eAutor$$4aut / 000038370 / 1
(DE-588)107814951 Verknüpfter GND-Satz existiert nicht: 1001  L $$aNijland-Verwey, Mea$$1(DE-588)107814951$$eAutor$$4aut / 000071023 / 1
(DE-588)107814951 Verknüpfter GND-Satz existiert nicht: 1001  L $$aNijland-Verwey, Mea$$1(DE-588)107814951$$eAutor$$4aut / 000208965 : 000210458 / 2
(DE-588)107814951 Verknüpfter GND-Satz existiert nicht: 1001  L $$aNijland-Verwey, Mea$$1(DE-588)107814951$$eAutor$$4aut / 000223136 : 000223689 / 2
(DE-588)107814951 Verknüpfter GND-Satz existiert nicht: 7001  L $$aNijland-Verwey, Mea$$1(DE-588)107814951$$eAutor$$4aut / 000276483 : 000277750 / 2
(DE-588)107824736 Verknüpfter GND-Satz existiert nicht: 7001  L $$aZschokke, Peter$$1(DE-588)107824736$$eAnnotator$$4ann / 000276995 / 1
(DE-588)107864339 Verknüpfter GND-Satz existiert nicht: 7001  L $$aGöhner, Hans$$1(DE-588)107864339$$eAutor$$4aut / 000279861 / 1
(DE-588)10795673X Verknüpfter GND-Satz existiert nicht: 7001  L $$aBormann, Claus <<von>>$$1(DE-588)10795673X$$eAutor$$4aut / 000279344 / 1
(DE-588)107959755 Verknüpfter GND-Satz existiert nicht: 7001  L $$aDittrich, Gerhard G.$$1(DE-588)107959755$$eAutor$$eAdressat$$4aut$$4rcp / 000277157 / 1
(DE-588)108022420 Verknüpfter GND-Satz existiert nicht: 1001  L $$aMayer-Rosa, Eugen$$1(DE-588)108022420$$eAutor$$4aut / 000009130 / 1
(DE-588)108118002 Verknüpfter GND-Satz existiert nicht: 1001  L $$aMoses, Margarete$$1(DE-588)108118002$$eAutor$$4aut / 000005037 / 1
(DE-588)108389219 Verknüpfter GND-Satz existiert nicht: 1001  L $$aOettinger, Uz$$1(DE-588)108389219$$eAutor$$4aut / 000276498 / 1
(DE-588)108389219 Verknüpfter GND-Satz existiert nicht: 60017 L $$aOettinger, Uz$$1(DE-588)108389219$$2gnd / 000279352 / 1
(DE-588)108389901 Verknüpfter GND-Satz existiert nicht: 7001  L $$aGlaesemer, Jürgen$$1(DE-588)108389901$$eHerausgeber$$4edt / 000288821 / 1
(DE-588)108444279 Verknüpfter GND-Satz existiert nicht: 1001  L $$aYoussef, Magdi$$1(DE-588)108444279$$eAutor$$4aut / 000083613 / 1
(DE-588)108514943 Verknüpfter GND-Satz existiert nicht: 1001  L $$aRuf, Joachim$$1(DE-588)108514943$$eAutor$$4aut / 000038246 / 1
(DE-588)1087621631 Verknüpfter GND-Satz existiert nicht: 1001  L $$aYarshater, Ehsan$$1(DE-588)1087621631$$eAutor$$4aut / 000083581 / 1
(DE-588)1087621631 Verknüpfter GND-Satz existiert nicht: 60017 L $$aYarshater, Ehsan$$1(DE-588)1087621631$$2gnd / 000045391 / 1
(DE-588)1087621631 Verknüpfter GND-Satz existiert nicht: 60017 L $$aYarshater, Ehsan$$1(DE-588)1087621631$$2gnd / 000071958 : 000072970 : 000078231 / 3
(DE-588)1087685508 Verknüpfter GND-Satz existiert nicht: 1001  L $$aSteinen, Helmut von den$$1(DE-588)1087685508$$eAutor$$4aut / 000084763 / 1
(DE-588)1087750059 Verknüpfter GND-Satz existiert nicht: 1001  L $$aLuban-Plozza, Boris$$1(DE-588)1087750059$$eAutor$$4aut / 000010409 / 1
(DE-588)1087753767 Verknüpfter GND-Satz existiert nicht: 7001  L $$aCanisius, Petrus$$1(DE-588)1087753767$$eAdressat$$4rcp / 000282068 / 1
(DE-588)1087766591 Verknüpfter GND-Satz existiert nicht: 1001  L $$aHauptmann von Gladiss, Almut$$1(DE-588)1087766591$$eAutor$$4aut / 000073519 / 1
(DE-588)108778543X Verknüpfter GND-Satz existiert nicht: 1001  L $$aDiwald, Susanne$$1(DE-588)108778543X$$eAutor$$4aut / 000045309 / 1
(DE-588)108778543X Verknüpfter GND-Satz existiert nicht: 1001  L $$aDiwald, Susanne$$1(DE-588)108778543X$$eAutor$$4aut / 000072485 / 1
(DE-588)1087790395 Verknüpfter GND-Satz existiert nicht: 1001  L $$aFried, Ferdinand$$1(DE-588)1087790395$$eAutor$$4aut / 000040245 / 1
(DE-588)1087790395 Verknüpfter GND-Satz existiert nicht: 7001  L $$aFried, Ferdinand$$1(DE-588)1087790395$$eAdressat$$4rcp / 000066709 : 000068849 / 2
(DE-588)1087790395 Verknüpfter GND-Satz existiert nicht: 7001  L $$aFried, Ferdinand$$1(DE-588)1087790395$$eAdressat$$4rcp / 000135652 / 1
(DE-588)1087804086 Verknüpfter GND-Satz existiert nicht: 1001  L $$aNäf-Lustenberger, Walter$$1(DE-588)1087804086$$eAutor$$4aut / 000018387 / 1
(DE-588)1087812100 Verknüpfter GND-Satz existiert nicht: 1001  L $$aFelix, Felix$$1(DE-588)1087812100$$eAutor$$4aut / 000069878 / 1
(DE-588)1087851505 Verknüpfter GND-Satz existiert nicht: 1001  L $$aZiadeh, Nicola A.$$1(DE-588)1087851505$$eAutor$$4aut / 000044755 / 1
(DE-588)1087851505 Verknüpfter GND-Satz existiert nicht: 1001  L $$aZiadeh, Nicola A.$$1(DE-588)1087851505$$eAutor$$4aut / 000083665 / 1
(DE-588)1087851971 Verknüpfter GND-Satz existiert nicht: 7001  L $$aFulgentius, Fabius Claudius Gordianus$$1(DE-588)1087851971$$eAutor$$4aut / 000079093 / 1
(DE-588)1087851971 Verknüpfter GND-Satz existiert nicht: 7001  L $$aFulgentius, Fabius Claudius Gordianus$$1(DE-588)1087851971$$eAutor$$4aut / 000285455 / 1
